"cell_line","treatment","pert_type","design","time","concentration","cell_count__time0","dead_count__time0","cell_count","dead_count","cell_count__ctrl","dead_count__ctrl"
"MDAMB157","Dasatinib","trt_cp",1,72,10,1645.38961038961,82.3701298701299,1578,409,3445.9,177.9
"MDAMB157","Dasatinib","trt_cp",1,72,3.1623,1645.38961038961,82.3701298701299,1958,437,3445.9,177.9
"MDAMB157","Dasatinib","trt_cp",1,72,1,1645.38961038961,82.3701298701299,2025,511,3445.9,177.9
"MDAMB157","Dasatinib","trt_cp",1,72,0.31623,1645.38961038961,82.3701298701299,1979,468,3445.9,177.9
"MDAMB157","Dasatinib","trt_cp",1,72,0.1,1645.38961038961,82.3701298701299,2318,396,3445.9,177.9
"MDAMB157","Dasatinib","trt_cp",1,72,0.031623,1645.38961038961,82.3701298701299,2668,327,3445.9,177.9
"MDAMB157","Dasatinib","trt_cp",1,72,0.01,1645.38961038961,82.3701298701299,3133,256,3445.9,177.9
"MDAMB157","Dasatinib","trt_cp",1,72,0.0031623,1645.38961038961,82.3701298701299,3351,208,3445.9,177.9
"MDAMB157","Dasatinib","trt_cp",1,72,0.001,1645.38961038961,82.3701298701299,3168,187,3445.9,177.9
"MDAMB157","Everolimus","trt_cp",1,72,1,1645.38961038961,82.3701298701299,2590,142,3445.9,177.9
"MDAMB157","-","ctl_vehicle",1,72,0,1645.38961038961,82.3701298701299,3239,188,3445.9,177.9
"MDAMB157","Palbociclib/PD0332991","trt_cp",1,72,3.1623,1645.38961038961,82.3701298701299,3538,178,3445.9,177.9
"MDAMB157","Palbociclib/PD0332991","trt_cp",1,72,1,1645.38961038961,82.3701298701299,3516,158,3445.9,177.9
"MDAMB157","Palbociclib/PD0332991","trt_cp",1,72,0.31623,1645.38961038961,82.3701298701299,3263,158,3445.9,177.9
"MDAMB157","Palbociclib/PD0332991","trt_cp",1,72,0.1,1645.38961038961,82.3701298701299,3499,180,3445.9,177.9
"MDAMB157","Palbociclib/PD0332991","trt_cp",1,72,0.031623,1645.38961038961,82.3701298701299,3538,179,3445.9,177.9
"MDAMB157","Palbociclib/PD0332991","trt_cp",1,72,0.01,1645.38961038961,82.3701298701299,3631,210,3445.9,177.9
"MDAMB157","Palbociclib/PD0332991","trt_cp",1,72,0.0031623,1645.38961038961,82.3701298701299,3397,189,3445.9,177.9
"MDAMB157","Palbociclib/PD0332991","trt_cp",1,72,0.001,1645.38961038961,82.3701298701299,3407,179,3445.9,177.9
"MDAMB157","Palbociclib/PD0332991","trt_cp",1,72,0.00031623,1645.38961038961,82.3701298701299,3407,160,3445.9,177.9
"MDAMB157","Vorinostat","trt_cp",1,72,0.31623,1645.38961038961,82.3701298701299,3172,196,3445.9,177.9
"MDAMB157","-","ctl_vehicle",1,72,0,1645.38961038961,82.3701298701299,3573,169,3445.9,177.9
"MDAMB157","Dinaciclib/SCH727965","trt_cp",1,72,1,1645.38961038961,82.3701298701299,124,1205,3445.9,177.9
"MDAMB157","Dinaciclib/SCH727965","trt_cp",1,72,0.31623,1645.38961038961,82.3701298701299,150,1056,3445.9,177.9
"MDAMB157","Dinaciclib/SCH727965","trt_cp",1,72,0.1,1645.38961038961,82.3701298701299,194,1223,3445.9,177.9
"MDAMB157","Dinaciclib/SCH727965","trt_cp",1,72,0.031623,1645.38961038961,82.3701298701299,598,800,3445.9,177.9
"MDAMB157","Dinaciclib/SCH727965","trt_cp",1,72,0.01,1645.38961038961,82.3701298701299,3379,286,3445.9,177.9
"MDAMB157","Dinaciclib/SCH727965","trt_cp",1,72,0.0031623,1645.38961038961,82.3701298701299,3251,256,3445.9,177.9
"MDAMB157","Dinaciclib/SCH727965","trt_cp",1,72,0.001,1645.38961038961,82.3701298701299,3498,205,3445.9,177.9
"MDAMB157","Dinaciclib/SCH727965","trt_cp",1,72,0.00031623,1645.38961038961,82.3701298701299,3515,177,3445.9,177.9
"MDAMB157","Dinaciclib/SCH727965","trt_cp",1,72,1e-04,1645.38961038961,82.3701298701299,3538,195,3445.9,177.9
"MDAMB157","Everolimus","trt_cp",1,72,0.31623,1645.38961038961,82.3701298701299,2659,124,3445.9,177.9
"MDAMB157","Paclitaxel_pos","pos_ctrl",1,72,1,1645.38961038961,82.3701298701299,470,1084,3445.9,177.9
"MDAMB157","AZD7762","trt_cp",1,72,10,1645.38961038961,82.3701298701299,315,1045,3445.9,177.9
"MDAMB157","AZD7762","trt_cp",1,72,3.1623,1645.38961038961,82.3701298701299,500,909,3445.9,177.9
"MDAMB157","AZD7762","trt_cp",1,72,1,1645.38961038961,82.3701298701299,709,980,3445.9,177.9
"MDAMB157","AZD7762","trt_cp",1,72,0.31623,1645.38961038961,82.3701298701299,1063,1119,3445.9,177.9
"MDAMB157","AZD7762","trt_cp",1,72,0.1,1645.38961038961,82.3701298701299,1329,930,3445.9,177.9
"MDAMB157","AZD7762","trt_cp",1,72,0.031623,1645.38961038961,82.3701298701299,1821,919,3445.9,177.9
"MDAMB157","AZD7762","trt_cp",1,72,0.01,1645.38961038961,82.3701298701299,2606,483,3445.9,177.9
"MDAMB157","AZD7762","trt_cp",1,72,0.0031623,1645.38961038961,82.3701298701299,3440,242,3445.9,177.9
"MDAMB157","AZD7762","trt_cp",1,72,0.001,1645.38961038961,82.3701298701299,3488,228,3445.9,177.9
"MDAMB157","-","ctl_vehicle",1,72,0,1645.38961038961,82.3701298701299,3622,201,3445.9,177.9
"MDAMB157","Paclitaxel_pos","pos_ctrl",1,72,1,1645.38961038961,82.3701298701299,541,1252,3445.9,177.9
"MDAMB157","Olaparib/AZD2281","trt_cp",1,72,10,1645.38961038961,82.3701298701299,2046,242,3445.9,177.9
"MDAMB157","Olaparib/AZD2281","trt_cp",1,72,3.1623,1645.38961038961,82.3701298701299,2943,201,3445.9,177.9
"MDAMB157","Olaparib/AZD2281","trt_cp",1,72,1,1645.38961038961,82.3701298701299,3175,193,3445.9,177.9
"MDAMB157","Olaparib/AZD2281","trt_cp",1,72,0.31623,1645.38961038961,82.3701298701299,3284,164,3445.9,177.9
"MDAMB157","Olaparib/AZD2281","trt_cp",1,72,0.1,1645.38961038961,82.3701298701299,3277,155,3445.9,177.9
"MDAMB157","Olaparib/AZD2281","trt_cp",1,72,0.031623,1645.38961038961,82.3701298701299,3323,171,3445.9,177.9
"MDAMB157","Olaparib/AZD2281","trt_cp",1,72,0.01,1645.38961038961,82.3701298701299,3446,159,3445.9,177.9
"MDAMB157","Olaparib/AZD2281","trt_cp",1,72,0.0031623,1645.38961038961,82.3701298701299,3474,177,3445.9,177.9
"MDAMB157","Olaparib/AZD2281","trt_cp",1,72,0.001,1645.38961038961,82.3701298701299,3394,191,3445.9,177.9
"MDAMB157","-","ctl_vehicle",1,72,0,1645.38961038961,82.3701298701299,3316,213,3445.9,177.9
"MDAMB157","GSK2126458","pos_ctrl",1,72,0.1,1645.38961038961,82.3701298701299,2160,266,3445.9,177.9
"MDAMB157","Alpelisib/BYL719","trt_cp",1,72,10,1645.38961038961,82.3701298701299,2421,196,3445.9,177.9
"MDAMB157","Alpelisib/BYL719","trt_cp",1,72,3.1623,1645.38961038961,82.3701298701299,2824,184,3445.9,177.9
"MDAMB157","Alpelisib/BYL719","trt_cp",1,72,1,1645.38961038961,82.3701298701299,3074,143,3445.9,177.9
"MDAMB157","Alpelisib/BYL719","trt_cp",1,72,0.31623,1645.38961038961,82.3701298701299,3224,174,3445.9,177.9
"MDAMB157","Alpelisib/BYL719","trt_cp",1,72,0.1,1645.38961038961,82.3701298701299,3311,135,3445.9,177.9
"MDAMB157","Alpelisib/BYL719","trt_cp",1,72,0.031623,1645.38961038961,82.3701298701299,3460,218,3445.9,177.9
"MDAMB157","Alpelisib/BYL719","trt_cp",1,72,0.01,1645.38961038961,82.3701298701299,3422,155,3445.9,177.9
"MDAMB157","Alpelisib/BYL719","trt_cp",1,72,0.0031623,1645.38961038961,82.3701298701299,3476,164,3445.9,177.9
"MDAMB157","Alpelisib/BYL719","trt_cp",1,72,0.001,1645.38961038961,82.3701298701299,3494,130,3445.9,177.9
"MDAMB157","Vincristin","pos_ctrl",1,72,1,1645.38961038961,82.3701298701299,439,833,3445.9,177.9
"MDAMB157","GSK2126458","pos_ctrl",1,72,0.1,1645.38961038961,82.3701298701299,2368,222,3445.9,177.9
"MDAMB157","A-1210477","trt_cp",1,72,10,1645.38961038961,82.3701298701299,2829,258,3445.9,177.9
"MDAMB157","A-1210477","trt_cp",1,72,3.1623,1645.38961038961,82.3701298701299,3421,159,3445.9,177.9
"MDAMB157","A-1210477","trt_cp",1,72,1,1645.38961038961,82.3701298701299,3473,174,3445.9,177.9
"MDAMB157","A-1210477","trt_cp",1,72,0.31623,1645.38961038961,82.3701298701299,3461,119,3445.9,177.9
"MDAMB157","A-1210477","trt_cp",1,72,0.1,1645.38961038961,82.3701298701299,3612,176,3445.9,177.9
"MDAMB157","A-1210477","trt_cp",1,72,0.031623,1645.38961038961,82.3701298701299,3365,181,3445.9,177.9
"MDAMB157","A-1210477","trt_cp",1,72,0.01,1645.38961038961,82.3701298701299,3504,165,3445.9,177.9
"MDAMB157","A-1210477","trt_cp",1,72,0.0031623,1645.38961038961,82.3701298701299,3482,170,3445.9,177.9
"MDAMB157","A-1210477","trt_cp",1,72,0.001,1645.38961038961,82.3701298701299,3460,195,3445.9,177.9
"MDAMB157","Vincristin","pos_ctrl",1,72,1,1645.38961038961,82.3701298701299,451,756,3445.9,177.9
"MDAMB157","-","ctl_vehicle",1,72,0,1645.38961038961,82.3701298701299,3130,180,3445.9,177.9
"MDAMB157","Buparlisib/NVP-BKM120","trt_cp",1,72,10,1645.38961038961,82.3701298701299,558,862,3445.9,177.9
"MDAMB157","Buparlisib/NVP-BKM120","trt_cp",1,72,3.1623,1645.38961038961,82.3701298701299,1241,1047,3445.9,177.9
"MDAMB157","Buparlisib/NVP-BKM120","trt_cp",1,72,1,1645.38961038961,82.3701298701299,2799,250,3445.9,177.9
"MDAMB157","Buparlisib/NVP-BKM120","trt_cp",1,72,0.31623,1645.38961038961,82.3701298701299,3156,183,3445.9,177.9
"MDAMB157","Buparlisib/NVP-BKM120","trt_cp",1,72,0.1,1645.38961038961,82.3701298701299,3364,173,3445.9,177.9
"MDAMB157","Buparlisib/NVP-BKM120","trt_cp",1,72,0.031623,1645.38961038961,82.3701298701299,3410,219,3445.9,177.9
"MDAMB157","Buparlisib/NVP-BKM120","trt_cp",1,72,0.01,1645.38961038961,82.3701298701299,3579,152,3445.9,177.9
"MDAMB157","Buparlisib/NVP-BKM120","trt_cp",1,72,0.0031623,1645.38961038961,82.3701298701299,3642,176,3445.9,177.9
"MDAMB157","Buparlisib/NVP-BKM120","trt_cp",1,72,0.001,1645.38961038961,82.3701298701299,3575,176,3445.9,177.9
"MDAMB157","Vorinostat","trt_cp",1,72,0.1,1645.38961038961,82.3701298701299,3148,187,3445.9,177.9
"MDAMB157","-","ctl_vehicle",1,72,0,1645.38961038961,82.3701298701299,3659,215,3445.9,177.9
"MDAMB157","INK128/MLN0128","trt_cp",1,72,3.1623,1645.38961038961,82.3701298701299,1583,267,3445.9,177.9
"MDAMB157","INK128/MLN0128","trt_cp",1,72,1,1645.38961038961,82.3701298701299,1751,158,3445.9,177.9
"MDAMB157","INK128/MLN0128","trt_cp",1,72,0.31623,1645.38961038961,82.3701298701299,1905,173,3445.9,177.9
"MDAMB157","INK128/MLN0128","trt_cp",1,72,0.1,1645.38961038961,82.3701298701299,2041,119,3445.9,177.9
"MDAMB157","INK128/MLN0128","trt_cp",1,72,0.031623,1645.38961038961,82.3701298701299,2520,146,3445.9,177.9
"MDAMB157","INK128/MLN0128","trt_cp",1,72,0.01,1645.38961038961,82.3701298701299,2974,153,3445.9,177.9
"MDAMB157","INK128/MLN0128","trt_cp",1,72,0.0031623,1645.38961038961,82.3701298701299,3212,159,3445.9,177.9
"MDAMB157","INK128/MLN0128","trt_cp",1,72,0.001,1645.38961038961,82.3701298701299,3428,173,3445.9,177.9
"MDAMB157","INK128/MLN0128","trt_cp",1,72,0.00031623,1645.38961038961,82.3701298701299,3479,182,3445.9,177.9
"MDAMB157","Everolimus","trt_cp",1,72,0.1,1645.38961038961,82.3701298701299,2549,149,3445.9,177.9
"MDAMB157","Actinomycin D","pos_ctrl",1,72,1,1645.38961038961,82.3701298701299,47,1053,3445.9,177.9
"MDAMB157","PF-4708671","trt_cp",1,72,10,1645.38961038961,82.3701298701299,1754,115,3445.9,177.9
"MDAMB157","PF-4708671","trt_cp",1,72,3.1623,1645.38961038961,82.3701298701299,2448,142,3445.9,177.9
"MDAMB157","PF-4708671","trt_cp",1,72,1,1645.38961038961,82.3701298701299,3184,125,3445.9,177.9
"MDAMB157","PF-4708671","trt_cp",1,72,0.31623,1645.38961038961,82.3701298701299,3466,170,3445.9,177.9
"MDAMB157","PF-4708671","trt_cp",1,72,0.1,1645.38961038961,82.3701298701299,3515,140,3445.9,177.9
"MDAMB157","PF-4708671","trt_cp",1,72,0.031623,1645.38961038961,82.3701298701299,3600,163,3445.9,177.9
"MDAMB157","PF-4708671","trt_cp",1,72,0.01,1645.38961038961,82.3701298701299,3717,163,3445.9,177.9
"MDAMB157","PF-4708671","trt_cp",1,72,0.0031623,1645.38961038961,82.3701298701299,3635,207,3445.9,177.9
"MDAMB157","PF-4708671","trt_cp",1,72,0.001,1645.38961038961,82.3701298701299,3429,141,3445.9,177.9
"MDAMB157","Vorinostat","trt_cp",1,72,0.031623,1645.38961038961,82.3701298701299,3417,217,3445.9,177.9
"MDAMB157","Actinomycin D","pos_ctrl",1,72,1,1645.38961038961,82.3701298701299,59,1145,3445.9,177.9
"MDAMB157","Neratinib/HKI272","trt_cp",1,72,3.1623,1645.38961038961,82.3701298701299,1953,165,3445.9,177.9
"MDAMB157","Neratinib/HKI272","trt_cp",1,72,1,1645.38961038961,82.3701298701299,2275,119,3445.9,177.9
"MDAMB157","Neratinib/HKI272","trt_cp",1,72,0.31623,1645.38961038961,82.3701298701299,2821,186,3445.9,177.9
"MDAMB157","Neratinib/HKI272","trt_cp",1,72,0.1,1645.38961038961,82.3701298701299,3217,143,3445.9,177.9
"MDAMB157","Neratinib/HKI272","trt_cp",1,72,0.031623,1645.38961038961,82.3701298701299,3311,171,3445.9,177.9
"MDAMB157","Neratinib/HKI272","trt_cp",1,72,0.01,1645.38961038961,82.3701298701299,3495,181,3445.9,177.9
"MDAMB157","Neratinib/HKI272","trt_cp",1,72,0.0031623,1645.38961038961,82.3701298701299,3463,200,3445.9,177.9
"MDAMB157","Neratinib/HKI272","trt_cp",1,72,0.001,1645.38961038961,82.3701298701299,3463,167,3445.9,177.9
"MDAMB157","Neratinib/HKI272","trt_cp",1,72,0.00031623,1645.38961038961,82.3701298701299,3517,180,3445.9,177.9
"MDAMB157","Everolimus","trt_cp",1,72,0.031623,1645.38961038961,82.3701298701299,2606,131,3445.9,177.9
"MDAMB157","-","ctl_vehicle",1,72,0,1645.38961038961,82.3701298701299,3373,168,3445.9,177.9
"MDAMB157","Cediranib/AZD2171","trt_cp",1,72,10,1645.38961038961,82.3701298701299,641,949,3445.9,177.9
"MDAMB157","Cediranib/AZD2171","trt_cp",1,72,3.1623,1645.38961038961,82.3701298701299,1895,496,3445.9,177.9
"MDAMB157","Cediranib/AZD2171","trt_cp",1,72,1,1645.38961038961,82.3701298701299,2305,273,3445.9,177.9
"MDAMB157","Cediranib/AZD2171","trt_cp",1,72,0.31623,1645.38961038961,82.3701298701299,2876,279,3445.9,177.9
"MDAMB157","Cediranib/AZD2171","trt_cp",1,72,0.1,1645.38961038961,82.3701298701299,2990,180,3445.9,177.9
"MDAMB157","Cediranib/AZD2171","trt_cp",1,72,0.031623,1645.38961038961,82.3701298701299,3274,228,3445.9,177.9
"MDAMB157","Cediranib/AZD2171","trt_cp",1,72,0.01,1645.38961038961,82.3701298701299,3417,185,3445.9,177.9
"MDAMB157","Cediranib/AZD2171","trt_cp",1,72,0.0031623,1645.38961038961,82.3701298701299,3527,200,3445.9,177.9
"MDAMB157","Cediranib/AZD2171","trt_cp",1,72,0.001,1645.38961038961,82.3701298701299,3661,179,3445.9,177.9
"MDAMB157","Vorinostat","trt_cp",1,72,0.01,1645.38961038961,82.3701298701299,3610,170,3445.9,177.9
"MDAMB157","-","ctl_vehicle",1,72,0,1645.38961038961,82.3701298701299,3500,173,3445.9,177.9
"MDAMB157","Ceritinib/LDK378","trt_cp",1,72,10,1645.38961038961,82.3701298701299,68,915,3445.9,177.9
"MDAMB157","Ceritinib/LDK378","trt_cp",1,72,3.1623,1645.38961038961,82.3701298701299,1089,349,3445.9,177.9
"MDAMB157","Ceritinib/LDK378","trt_cp",1,72,1,1645.38961038961,82.3701298701299,2169,230,3445.9,177.9
"MDAMB157","Ceritinib/LDK378","trt_cp",1,72,0.31623,1645.38961038961,82.3701298701299,2513,175,3445.9,177.9
"MDAMB157","Ceritinib/LDK378","trt_cp",1,72,0.1,1645.38961038961,82.3701298701299,3151,208,3445.9,177.9
"MDAMB157","Ceritinib/LDK378","trt_cp",1,72,0.031623,1645.38961038961,82.3701298701299,3034,190,3445.9,177.9
"MDAMB157","Ceritinib/LDK378","trt_cp",1,72,0.01,1645.38961038961,82.3701298701299,3334,172,3445.9,177.9
"MDAMB157","Ceritinib/LDK378","trt_cp",1,72,0.0031623,1645.38961038961,82.3701298701299,3519,151,3445.9,177.9
"MDAMB157","Ceritinib/LDK378","trt_cp",1,72,0.001,1645.38961038961,82.3701298701299,3458,181,3445.9,177.9
"MDAMB157","Everolimus","trt_cp",1,72,0.01,1645.38961038961,82.3701298701299,2803,141,3445.9,177.9
"MDAMB157","Storausporin","pos_ctrl",1,72,1,1645.38961038961,82.3701298701299,20,1369,3445.9,177.9
"MDAMB157","Trametinib/GSK1120212","trt_cp",1,72,1,1645.38961038961,82.3701298701299,2411,226,3445.9,177.9
"MDAMB157","Trametinib/GSK1120212","trt_cp",1,72,0.31623,1645.38961038961,82.3701298701299,2404,217,3445.9,177.9
"MDAMB157","Trametinib/GSK1120212","trt_cp",1,72,0.1,1645.38961038961,82.3701298701299,2694,212,3445.9,177.9
"MDAMB157","Trametinib/GSK1120212","trt_cp",1,72,0.031623,1645.38961038961,82.3701298701299,2828,244,3445.9,177.9
"MDAMB157","Trametinib/GSK1120212","trt_cp",1,72,0.01,1645.38961038961,82.3701298701299,3037,178,3445.9,177.9
"MDAMB157","Trametinib/GSK1120212","trt_cp",1,72,0.0031623,1645.38961038961,82.3701298701299,3045,211,3445.9,177.9
"MDAMB157","Trametinib/GSK1120212","trt_cp",1,72,0.001,1645.38961038961,82.3701298701299,3293,192,3445.9,177.9
"MDAMB157","Trametinib/GSK1120212","trt_cp",1,72,0.00031623,1645.38961038961,82.3701298701299,3305,171,3445.9,177.9
"MDAMB157","Trametinib/GSK1120212","trt_cp",1,72,1e-04,1645.38961038961,82.3701298701299,3631,215,3445.9,177.9
"MDAMB157","Vorinostat","trt_cp",1,72,0.0031623,1645.38961038961,82.3701298701299,3547,179,3445.9,177.9
"MDAMB157","Storausporin","pos_ctrl",1,72,1,1645.38961038961,82.3701298701299,59,1194,3445.9,177.9
"MDAMB157","Luminespib/NVP-AUY922","trt_cp",1,72,1,1645.38961038961,82.3701298701299,1579,295,3445.9,177.9
"MDAMB157","Luminespib/NVP-AUY922","trt_cp",1,72,0.31623,1645.38961038961,82.3701298701299,1560,289,3445.9,177.9
"MDAMB157","Luminespib/NVP-AUY922","trt_cp",1,72,0.1,1645.38961038961,82.3701298701299,1576,314,3445.9,177.9
"MDAMB157","Luminespib/NVP-AUY922","trt_cp",1,72,0.031623,1645.38961038961,82.3701298701299,1563,302,3445.9,177.9
"MDAMB157","Luminespib/NVP-AUY922","trt_cp",1,72,0.01,1645.38961038961,82.3701298701299,1703,456,3445.9,177.9
"MDAMB157","Luminespib/NVP-AUY922","trt_cp",1,72,0.0031623,1645.38961038961,82.3701298701299,2942,231,3445.9,177.9
"MDAMB157","Luminespib/NVP-AUY922","trt_cp",1,72,0.001,1645.38961038961,82.3701298701299,3510,205,3445.9,177.9
"MDAMB157","Luminespib/NVP-AUY922","trt_cp",1,72,0.00031623,1645.38961038961,82.3701298701299,3465,158,3445.9,177.9
"MDAMB157","Luminespib/NVP-AUY922","trt_cp",1,72,1e-04,1645.38961038961,82.3701298701299,3322,170,3445.9,177.9
"MDAMB157","Everolimus","trt_cp",1,72,0.0031623,1645.38961038961,82.3701298701299,2841,147,3445.9,177.9
"MDAMB157","-","ctl_vehicle",1,72,0,1645.38961038961,82.3701298701299,3349,156,3445.9,177.9
"MDAMB157","Abemaciclib/LY2835219","trt_cp",1,72,10,1645.38961038961,82.3701298701299,492,673,3445.9,177.9
"MDAMB157","Abemaciclib/LY2835219","trt_cp",1,72,3.1623,1645.38961038961,82.3701298701299,2254,403,3445.9,177.9
"MDAMB157","Abemaciclib/LY2835219","trt_cp",1,72,1,1645.38961038961,82.3701298701299,2639,254,3445.9,177.9
"MDAMB157","Abemaciclib/LY2835219","trt_cp",1,72,0.31623,1645.38961038961,82.3701298701299,3000,188,3445.9,177.9
"MDAMB157","Abemaciclib/LY2835219","trt_cp",1,72,0.1,1645.38961038961,82.3701298701299,3142,171,3445.9,177.9
"MDAMB157","Abemaciclib/LY2835219","trt_cp",1,72,0.031623,1645.38961038961,82.3701298701299,3241,181,3445.9,177.9
"MDAMB157","Abemaciclib/LY2835219","trt_cp",1,72,0.01,1645.38961038961,82.3701298701299,3398,126,3445.9,177.9
"MDAMB157","Abemaciclib/LY2835219","trt_cp",1,72,0.0031623,1645.38961038961,82.3701298701299,3605,180,3445.9,177.9
"MDAMB157","Abemaciclib/LY2835219","trt_cp",1,72,0.001,1645.38961038961,82.3701298701299,3441,170,3445.9,177.9
"MDAMB157","Vorinostat","trt_cp",1,72,0.001,1645.38961038961,82.3701298701299,3509,191,3445.9,177.9
"MDAMB157","-","ctl_vehicle",1,72,0,1645.38961038961,82.3701298701299,3615,220,3445.9,177.9
"MDAMB157","Volasertib/BI6727","trt_cp",1,72,1,1645.38961038961,82.3701298701299,682,508,3445.9,177.9
"MDAMB157","Volasertib/BI6727","trt_cp",1,72,0.31623,1645.38961038961,82.3701298701299,522,592,3445.9,177.9
"MDAMB157","Volasertib/BI6727","trt_cp",1,72,0.1,1645.38961038961,82.3701298701299,482,743,3445.9,177.9
"MDAMB157","Volasertib/BI6727","trt_cp",1,72,0.031623,1645.38961038961,82.3701298701299,454,763,3445.9,177.9
"MDAMB157","Volasertib/BI6727","trt_cp",1,72,0.01,1645.38961038961,82.3701298701299,1206,602,3445.9,177.9
"MDAMB157","Volasertib/BI6727","trt_cp",1,72,0.0031623,1645.38961038961,82.3701298701299,3506,234,3445.9,177.9
"MDAMB157","Volasertib/BI6727","trt_cp",1,72,0.001,1645.38961038961,82.3701298701299,3456,174,3445.9,177.9
"MDAMB157","Volasertib/BI6727","trt_cp",1,72,0.00031623,1645.38961038961,82.3701298701299,3446,163,3445.9,177.9
"MDAMB157","Volasertib/BI6727","trt_cp",1,72,1e-04,1645.38961038961,82.3701298701299,3505,208,3445.9,177.9
"MDAMB157","Everolimus","trt_cp",1,72,0.001,1645.38961038961,82.3701298701299,2747,157,3445.9,177.9
"MDAMB157","Paclitaxel_pos","pos_ctrl",1,72,1,1645.38961038961,82.3701298701299,462,1191,3445.9,177.9
"MDAMB157","ABT-737","trt_cp",1,72,10,1645.38961038961,82.3701298701299,1935,423,3445.9,177.9
"MDAMB157","ABT-737","trt_cp",1,72,3.1623,1645.38961038961,82.3701298701299,2939,354,3445.9,177.9
"MDAMB157","ABT-737","trt_cp",1,72,1,1645.38961038961,82.3701298701299,3057,233,3445.9,177.9
"MDAMB157","ABT-737","trt_cp",1,72,0.31623,1645.38961038961,82.3701298701299,3374,272,3445.9,177.9
"MDAMB157","ABT-737","trt_cp",1,72,0.1,1645.38961038961,82.3701298701299,3447,216,3445.9,177.9
"MDAMB157","ABT-737","trt_cp",1,72,0.031623,1645.38961038961,82.3701298701299,3377,204,3445.9,177.9
"MDAMB157","ABT-737","trt_cp",1,72,0.01,1645.38961038961,82.3701298701299,3627,204,3445.9,177.9
"MDAMB157","ABT-737","trt_cp",1,72,0.0031623,1645.38961038961,82.3701298701299,3493,159,3445.9,177.9
"MDAMB157","ABT-737","trt_cp",1,72,0.001,1645.38961038961,82.3701298701299,3476,148,3445.9,177.9
"MDAMB157","-","ctl_vehicle",1,72,0,1645.38961038961,82.3701298701299,3509,185,3445.9,177.9
"MDAMB157","Paclitaxel_pos","pos_ctrl",1,72,1,1645.38961038961,82.3701298701299,687,931,3445.9,177.9
"MDAMB157","TGX221","trt_cp",1,72,10,1645.38961038961,82.3701298701299,3147,223,3445.9,177.9
"MDAMB157","TGX221","trt_cp",1,72,3.1623,1645.38961038961,82.3701298701299,3189,182,3445.9,177.9
"MDAMB157","TGX221","trt_cp",1,72,1,1645.38961038961,82.3701298701299,3315,191,3445.9,177.9
"MDAMB157","TGX221","trt_cp",1,72,0.31623,1645.38961038961,82.3701298701299,3432,134,3445.9,177.9
"MDAMB157","TGX221","trt_cp",1,72,0.1,1645.38961038961,82.3701298701299,3385,189,3445.9,177.9
"MDAMB157","TGX221","trt_cp",1,72,0.031623,1645.38961038961,82.3701298701299,3565,188,3445.9,177.9
"MDAMB157","TGX221","trt_cp",1,72,0.01,1645.38961038961,82.3701298701299,3333,201,3445.9,177.9
"MDAMB157","TGX221","trt_cp",1,72,0.0031623,1645.38961038961,82.3701298701299,3494,195,3445.9,177.9
"MDAMB157","TGX221","trt_cp",1,72,0.001,1645.38961038961,82.3701298701299,3233,172,3445.9,177.9
"MDAMB157","-","ctl_vehicle",1,72,0,1645.38961038961,82.3701298701299,3546,146,3445.9,177.9
"MDAMB157","GSK2126458","pos_ctrl",1,72,0.1,1645.38961038961,82.3701298701299,2283,340,3435.7,171
"MDAMB157","Paclitaxel","trt_cp",1,72,1,1645.38961038961,82.3701298701299,457,1103,3435.7,171
"MDAMB157","Paclitaxel","trt_cp",1,72,0.31623,1645.38961038961,82.3701298701299,496,1003,3435.7,171
"MDAMB157","Paclitaxel","trt_cp",1,72,0.1,1645.38961038961,82.3701298701299,693,1110,3435.7,171
"MDAMB157","Paclitaxel","trt_cp",1,72,0.031623,1645.38961038961,82.3701298701299,949,1388,3435.7,171
"MDAMB157","Paclitaxel","trt_cp",1,72,0.01,1645.38961038961,82.3701298701299,1137,1518,3435.7,171
"MDAMB157","Paclitaxel","trt_cp",1,72,0.0031623,1645.38961038961,82.3701298701299,1779,956,3435.7,171
"MDAMB157","Paclitaxel","trt_cp",1,72,0.001,1645.38961038961,82.3701298701299,3608,426,3435.7,171
"MDAMB157","Paclitaxel","trt_cp",1,72,0.00031623,1645.38961038961,82.3701298701299,3548,227,3435.7,171
"MDAMB157","Paclitaxel","trt_cp",1,72,1e-04,1645.38961038961,82.3701298701299,2944,633,3435.7,171
"MDAMB157","Vincristin","pos_ctrl",1,72,1,1645.38961038961,82.3701298701299,512,678,3435.7,171
"MDAMB157","GSK2126458","pos_ctrl",1,72,0.1,1645.38961038961,82.3701298701299,2518,353,3435.7,171
"MDAMB157","Doxorubicin","trt_cp",1,72,3.1623,1645.38961038961,82.3701298701299,338,1741,3435.7,171
"MDAMB157","Doxorubicin","trt_cp",1,72,1,1645.38961038961,82.3701298701299,653,744,3435.7,171
"MDAMB157","Doxorubicin","trt_cp",1,72,0.31623,1645.38961038961,82.3701298701299,1089,358,3435.7,171
"MDAMB157","Doxorubicin","trt_cp",1,72,0.1,1645.38961038961,82.3701298701299,1296,235,3435.7,171
"MDAMB157","Doxorubicin","trt_cp",1,72,0.031623,1645.38961038961,82.3701298701299,1370,142,3435.7,171
